"0","使得夜景拍摄能力一般"
"0","背面的设计个人感觉有些局促"
"0","显示屏的像素低"
"0","操作上不爽若干"
"0","快门时滞真的让人很不爽"
"0","不仅外观上略显累赘"
"0","快门延时很长"
"0","使得拍照的抓拍能力不是很强"
"0","白平衡控制方面也不出众"
"0","开关等没有的精细"
"0","对焦点少了点"
"0","对焦速度方面依然表现一般"
"0","在短片拍摄上比较弱"
"0","机身造型感觉没有太多亮点"
"0","外观依旧不专业"
"0","因此造成整个画面偏灰"
"0","这款相机在外观上并非超薄"
"0","虽然广角端视野较标准头要小"
"0","当然噪点问题是无可避免的"
"0","尽管联想在外观设计上还显得稚嫩"
"0","高光物体边缘有明显紫边现象"
"0","这款机器在设计上不合理"
"0","使所拍摄的相片真实感较差"
"0","存在很明显的噪点现象"
"0","这款的画质清洁度感觉一般"
"0","有不良的紫边现象"
"0","也是索尼所有立式机当中配置最低的一款"
"0","图像储存慢显示屏黄灰色不适合我们的眼光观看"
"0","尤其在全黑的情况下成像较差"
"0","镜头变焦不够大"
"0","留给用户自定义的快门速度值有限"
"0","固定背带环不好"
"0","不过其控键分布紧密"
"0","但阴影处的表现欠佳"
"0","画面迟滞非常明显"
"0","机身右侧设计过于平滑且没有任何凸起"
"0","虽然曝光准确但在逆光部位边框较明显"
"0","机身外形设计有些偏大"
"0","尺寸及镜头口径偏小"
"0","自动白平衡偏差比较明显"
"0","锐度和反差都有所不足"
"0","在高分辨下它的噪点和成像颗粒感会稍微严重一些"
"0","躁点和紫边严重"
"0","为此花费不小"
"0","画面的饱和度和对比度都比较低"
"0","晚上可能会用上但噪点比较多"
"0","菜单操作不够人性化"
"0","质感没有来的舒服"
"0","感觉按键偏软"
"0","焦性能并不十分优秀"
"0","阴天里的长焦表现一般"
"0","阴天里的长焦表现一般"
"0","在防紫边现像方面控制的也不是很好"
"0","强光源下眩光明显"
"0","相机对焦略显犹豫"
"0","惟独紫边让人扫兴"
"0","变焦比小"
"0","经常出现测光不稳定"
"0","延时长"
"0","再加上按键数目太多"
"0","卡西欧的和松下机拍的照片紫边很明现的"
"0","对比度非常差"
"0","按键手感毫无悬念"
"0","自定义对焦点太少了"
"0","考虑到卡不人性的价格"
"0","对焦速度感觉比慢一点"
"0","三个对焦点有点少"
"0","辅助对焦灯的作用也不太明显"
"0","而且与其他数码产品的兼容性较差"
"0","长焦端感觉对焦速度慢"
"0","手动对焦操作不方便"
"0","对焦速度有所减慢"
"0","自动对焦较差"
"0","自动对焦速度太慢"
"0","机顶部分按键手感偏硬"
"0","用久了电池散热不佳感觉发烫"
"0","不具备当前最流行的防抖技术"
"0","但是垂直可视角度比效差大约只能达到度左右"
"0","是比较老的格式"
"0","不过由于格式的压缩比率较小"
"0","只能怪它的成像不好"
"0","有严重的紫边现象"
"0","虽然没有漂亮的双色机身设计"
"0","噪点控制能力一般"
"0","最不爽的就是快门"
"0","但想手动调节还不行"
"0","感觉它的液晶屏用起来不是很爽"
"0","有时候还有比较明显的紫边现象"
"0","存储时间等等都较长"
"0","发现他的噪点控制很一般"
"0","感觉细节处理不够好"
"0","使用它的取景十分费力"
"0","　画面颗粒感较大画面上有明显的颗粒感"
"0","长焦端光圈偏小"
"0","画面显示不够精细"
"0","美能达是存在降噪不好的情况"
"0","有比较明显的躁点"
"0","但也发现局部有较明显的紫边"
"0","使用过程中即使是多点测光都会曝光不足"
"0","使用价格偏贵的卡"
"0","就觉得变焦杆太小"
"0","没有单独把防抖功能设为独立的按键"
"0","依然存在色彩失真"
"0","显示效果不是很理想"
"0","快门速度设置华而不实"
"0","另外镜头变焦噪声也偏大"
"0","取景太小而且不够清晰"
"0","没有采用更加专业的莱卡镜头始终是我感觉的比较遗憾的事情"
"0","彩色夜摄效果实在不敢恭维"
"0","是近年来采用感光元件品质最低的一款"
"0","操控菜单感觉有点繁琐"
"0","高值时噪点控制不好"
"0","在最高剛感光度的模式下噪点放大时明显"
"0","录制短片占据空间太大"
"0","佳能系列的做工实在太一般"
"0","整机很沉重"
"0","轻薄小巧的机身不易握持"
"0","且光滑的金属镜头滑盖易留下手指纹"
"0","且按钮比较小"
"0","镜头口径小"
"0","光圈小"
"0","对焦速度慢"
"0","拍摄的照片噪点相对较多"
"0","第一个缺点就是风景照很差"
"0","另外一个非常大的缺陷就是便携性差"
"0","节电池非常重"
"0","就是防抖性非常非常差"
"0","但是就是因为功能太多"
"0","反而各个功能都不尽人意"
"0","仿抖做的不是很好"
"0","开机速度一般"
"0","镜头伸出的速度也不是非常快"
"0","拍照时快门时滞明显"
"0","液晶屏太小相素太低"
"0","电池盖有点松"
"0","闪光灯充电时间太长了"
"0","高下照片燥点比较明显"
"0","另外在阳光下的显示效果不是很好"
"0","功能转盘设计的有点紧"
"0","闪光灯充电时间较长"
"0","点测光的范围太大了"
"0","快门速度缩水"
"0","连拍速度缩水"
"0","的恒定光圈让人遗憾"
"0","细腻度大打折扣"
"0","续航力还是一般"
"0","紫边现象严重"
"0","镜头有松动声音现象"
"0","不过这个模式拨盘操作性比较差"
"0","原因之一是转盘太小"
"0","而且单手操作起来不是很方便"
"0","配件的价格太高"
"0","大容量的价格一直比较高"
"0","原装电池的价格更是吓人的"
"0","导致视频文件的体积巨大"
"0","加上大容量的价格较贵"
"0","拍摄时间更加受限"
"0","导致显示的画面不购细腻"
"0","电池续航能力一般"
"0","广角不够用"
"0","原装配件太贵"
"0","所以现在的可能一定程度成本略高"
"0","质量差"
"0","外观比较唬人"
"0","镜头大"
"0","成像效果一般"
"0","机身质感差"
"0","成像不突出"
"0","最重要的镜头和没有变化并且价格更加便宜"
"0","在高下画面颗粒感很严重"
"0","感觉室内拍摄效果不是很好"
"0","价格太高"
"0","图像处理时间过长"
"0","而且数据存储速度较慢"
"0","手柄有些偏小"
"0","只是液晶屏小了点"
"0","发热量大"
"0","而且色彩鲜艳反差略大"
"0","外观并无出色设计"
"0","塑料卡口的缺点是耐用性差"
"0","机身高度也不如尼康的一些机型来得高"
"0","原装电池容量较小"
"0","的启动速度不快"
"0","快门速度较慢"
"0","广角变形十分严重"
"0","是反应慢"
"0","微距很弱的"
"0","的配件奇贵"
"0","液晶屏明显变暗"
"0","原装皮套同样很傻"
"0","分辨率偏低"
"0","的瞬时连拍功能分辨率偏低"
"0","所以在近距离用闪光灯照出的照片亮度过大"
"0","相机最大缺点就是耗电比较大"
"0","广角才显得遗憾"
"0","反映速度较慢"
"0","电池比较不耐用"
"0","但精度不高"
"0","亮度偏低"
"0","录音的效果也一般"
"0","噪点很多"
"0","还有近拍能力也很弱"
"0","所以标配的的拍照持续时间一般"
"0","反应稍显慢"
"0","价格不菲"
"0","机身材质脆弱"
"0","相机反应速度有点慢"
"0","画面偏黄"
"0","光圈不是很大"
"0","广角表现就差了些"
"0","画面色彩有些淡"
"0","层次感也差了些"
"0","画面颗粒感较重"
"0","高下噪点明显"
"0","条件下相机的自动白平衡还原能力仍然欠佳"
"0","显示效果不敢恭维"
"0","镜头小了一点"
"0","光线有点暗淡"
"0","耐用度有限"
"0","机背上的按钮也过于集中"
"0","但是画面显得有些粗糙"
"0","暗部细节表现不是很理想"
"0","拍摄的时候稳定性欠佳"
"0","手感很差"
"0","但是相应的内存卡占用也很大"
"0","外观设计感觉没有专业"
"0","而且环的宽度不够"
"0","操控不太方便"
"0","手感不好"
"0","但变焦阻尼较大"
"0","秒的开机速度着实让本人吃惊"
"0","其他操控手感偏于生硬"
"0","个人感觉它的光圈值域太小"
"0","只是操控起来略显繁琐"
"0","功能局限"
"0","电耗厉害"
"0","局部做得比较粗糙"
"0","不过个人感觉金属饰条没有的精致"
"0","镜头焦距也缩短了"
"0","光圈不是很大"
"0","广角表现就差了些"
"0","画面色彩有些淡"
"0","层次感也差了些"
"0","画面颗粒感较重"
"0","取景器小"
"0","耐用型和取景亮度稍差"
"0","英寸液晶屏似乎有点滞后"
"0","上显示的拍摄信息不够全面"
"0","电力不够强劲"
"0","但是其电池续航能力依然一般"
"0","存储较慢不知道为什么用了卡"
"0","这无论是读取还是写入的速度都不像卡快啊"
"0","而且视频的效果很差"
"0","而且电池毕竟还是不太经用"
"0","　外观比较差可能是个人眼光问题吧"
"0","感觉上总觉得的模样长得惨了点"
"0","感觉的开机速度并不快"
"0","不过这块看上去不够鲜艳"
"0","可视角度不大"
"0","对焦速度和存盘速度一般"
"0","自由度稍显不足"
"0","续航能力偏弱"
"0","有时使用不便"
"0","卡价格较高"
"0","的电池性能也只能算一般"
"0","尺寸太小"
"0","发现拍摄效果颜色略微偏暖"
"0","倍的光学变焦显得有些不足"
"0","人物脸部色彩偏暖"
"0","曝光有些不足"
"0","操作方式过于繁琐"
"0","按键过多"
"0","高时躁点增加明显"
"0","等待照片写入存储卡的时间太长"
"0","整体成像表现一般"
"0","英寸的液晶屏一是有点小"
"0","二是回放照片感觉效果一般"
"0","拍摄动态短片容量太大"
"0","但是价格比较高"
"0","传输速度过慢"
"0","采用的自动白平衡效果不佳"
"0","实际使用中在光线不足时拍摄照片有时会出现色调不准的现象"
"0","拍摄出的照片发虚"
"0","纯黑色涂层显得非常高贵"
"0","颗粒感相当明显"
"0","色彩过渡也不尽如人意"
"0","成像锐度不甚理想"
"0","画面的整体感觉偏软"
"0","细节捕捉能力也一般"
"0","色彩不够通透"
"0","后面版设计不是很好"
"0","右边面积太小"
"0","但卡价格昂贵"
"0","暗环境下对焦犹豫不决"
"0","对焦速度也偏慢"
"0","最长焦端解像能力比较差"
"0","噪音控制得不好"
"0","机身重心设计不佳"
"0","快门按键面积过大"
"0","成像质量不佳"
"0","微距摄影时对焦速度较慢"
"0","视频拍摄功能不够强大"
"0","价格也不低"
"0","机器的变焦反应速度很慢"
"0","躁点控制也不大好"
"0","部分技术参数差强人意"
"0","况且其手感也不能令人完全满意"
"0","手动能力弱"
"0","快门时滞稍长"
"0","录象短片功能小"
"0","变焦操作也稍显困难"
"0","的菜单做得不够友好"
"0","但显示效果非同一般"
"0","景深虚化能力较弱"
"0","可能效果不是很理想"
"0","屏幕色彩过于艳丽"
"0","耗电量比较大"
"0","而且发热量大"
"0","失真比较厉害"
"0","噪点比较多"
"0","噪点也很突出"
"0","机身材质太次了"
"0","效果马马虎虎"
"0","英寸实在太落后了"
"0","笔者发现该机成像颗粒比较粗糙"
"0","紫边很不爽"
"0","耗电巨大"
"0","拍室内流水及夜景有时效果难以完美"
"0","同时因为高感光度使得画面颗粒较大"
"0","噪点还是略略多一些"
"0","云彩以及一些颜色对比较弱的物体对焦速度较慢"
"0","白平衡的调节方式较少"
"0","微距性能不突出"
"0","过于艳丽"
"0","画面的整体色调稍微偏暗"
"0","闪光灯的充电时间较慢"
"0","液晶屏较小"
"1","而且操作容易掌握"
"1","简洁的设计"
"1","非常人性化的设计啊"
"1","前后均匀的配重"
"1","整体感觉很自然"
"1","使照片分辨率高"
"1","丰富的场景模式"
"1","强大的配置和主流的参数证明"
"1","出色的制造工艺加上强金属质感的拉丝工艺面板"
"1","外观时尚"
"1","所以在图像处理的速度方面非常迅速"
"1","它们外观大气又不失漂亮"
"1","英寸的大屏幕"
"1","有大量场景模式供选择"
"1","使它的色泽鲜亮"
"1","在噪点控制上还是不错的"
"1","而且在图象的细节表现方面和图象的分辨率上都是非常好"
"1","这款机器的价格方面现在非常低"
"1","且变焦过程非常顺滑流畅"
"1","所以在其它相机上常见的紫边现像已经很少了"
"1","精良的做工"
"1","而且配置了接近完美的手动功能人像"
"1","非常清晰的取景器图像"
"1","同时小巧的高速快门"
"1","机顶闪光灯位置相当合理"
"1","紫边等各方面的表现均同样优秀"
"1","色彩方面更加趋于接近真实"
"1","更为人性化的设计"
"1","英寸的大屏幕的显示器"
"1","小巧的外型"
"1","画面角落的细节损失不大"
"1","优秀的画质"
"1","有大量场景模式供选择"
"1","加上优秀的图像细节捕捉能力和图像锐度"
"1","电池功能上更值得一提"
"1","机子重量还行"
"1","具有全面的防水和防尘功能"
"1","坚固的镁合金机身"
"1","整体感觉厚实"
"1","出色的色彩表现"
"1","做工一流"
"1","精巧的准专业外形设计"
"1","完备的手动功能"
"1","完备的配件"
"1","操作简单快捷"
"1","有很好的录音品质但没有单独提供录音功能"
"1","显色高亮清晰"
"1","但在各项拍摄功能上还是做得很周到的"
"1","在画面细节上的表现还算不错"
"1","提供的各项功能之丰富"
"1","有评测所说的紫边现象也并不明显"
"1","超级"
"1","画面中透着一些柔和"
"1","镜头在同级相机中偏好"
"1","对焦速度以及很短的快门延迟"
"1","实际拍摄的风景图像中画面反差适中"
"1","的整体的流线型做的十分出色"
"1","英寸超大液晶屏幕"
"1","的镜头配置也绝对称的上主流"
"1","方便携带或许是三星数码相机外观设计方面唯一值得称赞的一点了"
"1","细节方面处理的较好"
"1","感光度范围广"
"1","噪点的产生少"
"1","强大的拍动画功能"
"1","色彩整体还原可圈可点"
"1","所拍摄照片整体和谐"
"1","外观美"
"1","双电池系统电力超长"
"1","丰富的场景模式"
"1","威猛的机身"
"1","这反映出产品做工的精细的一面"
"1","配备了最新的真实影像处理器"
"1","出色的光学性能"
"1","超级微距功能"
"1","佳能不仅在长焦距性能上出众"
"1","具有对焦安静迅速的特点"
"1","做工细致的外壳"
"1","宽大的机身以及手柄"
"1","外形以及把持手感方面表现出色"
"1","令取景角度更加灵活"
"1","噪点抑制的相当出色"
"1","对目前最为流行的短片拍摄做得也很好"
"1","在日光下色彩还原非常好"
"1","使用起来她的反应迅速"
"1","的上参数显示比较清晰"
"1","万像素的显示非常清楚"
"1","色彩还原非常真实"
"1","曝光模试比较全面"
"1","微距表现好"
"1","色彩表现很真实"
"1","的肤色还原较真实"
"1","暗部噪点控制相当好"
"1","测光非常准确"
"1","色彩还原到位"
"1","发现此机对于暗光线下的拍摄非常出色"
"1","手柄设计得很人性化"
"1","效率和画质都好于一般视频头捕捉"
"1","机身尺寸和重量上要比轻薄一些机子整个布局"
"1","机身上的按键布局非常传统"
"1","快门延迟不明显"
"1","因为它的机身体积与屏幕尺寸都比较小"
"1","自动白平衡比较准确"
"1","拍出来的照片清晰度和色彩都是非常的好的"
"1","紫边和暗角也控制的相当不错"
"1","朴素而又大方得体的设计"
"1","外观更加时尚"
"1","的成像尽管清晰度比较高"
"1","处理速度和拍摄响应上非常迅速"
"1","新镜头在体积与重量上都较传统的镜头少许多"
"1","紫边和暗角也控制的相当不错"
"1","自动白平衡非常准确"
"1","快门迟滞极短"
"1","自动白平衡比较准确"
"1","尤其是开机和变焦相当流畅"
"1","还具有多种拍摄模式和多种场景模式"
"1","多了几档光圈的镜头可以与快门配合为日常使用提供更多的曝光量组合"
"1","白平衡准确"
"1","自动白平衡极为准确"
"1","近拍很爽"
"1","拍摄点光源及夜景效果出众"
"1","不过做工和手感还是比较让人满意的"
"1","拍出的图片层次感和立体感丰富"
"1","自动曝光比较准确"
"1","功能按键设计也更具人性化"
"1","白平衡准确"
"1","具有不错的高性价比"
"1","成像效果较相同价位和相同像素级单片机要好很多了"
"1","暗部色彩和清晰度较好"
"1","色彩还原和清晰度比好很多"
"1","细节和色彩表现都非常出众"
"1","它的连拍和短片功能都是很强的"
"1","它的自动白平衡相对来说比较准确"
"1","色彩和分辨率表现很不错"
"1","前后双拨轮令操作更快捷更简单"
"1","对焦方式丰富且单点高速对焦速度很快"
"1","硬件配置不错配置的是在时尚卡片机中最高端的大视角"
"1","变焦连贯"
"1","人机界面亲和"
"1","毕竟它像素高"
"1","机身背面比较抢眼"
"1","而佳能相机的噪点控制相对较好"
"1","电池特耐用"
"1","厚度也可以"
"1","如此高性能的相机如此实惠的价格"
"1","还原度不错"
"1","分辨率高质量的录像"
"1","不但外观看上去非常精致"
"1","而且握在手中也是质感一流"
"1","还把跟一样的超高分辨率的短片拍摄能力挪动过来"
"1","而镜头的变焦环手感则不错"
"1","简洁的设计"
"1","也使机身更具质感"
"1","主要特点是使图像清晰锐利并有效减小镜头的体积"
"1","效果一流"
"1","高性价比"
"1","非常人性化的设计啊"
"1","与相比款式更新"
"1","使操控更为简便"
"1","按钮设计得很顺手"
"1","硬件的全局平衡性比较强"
"1","的大光圈使具有专业摄像机的外观和部分功能"
"1","在实际使用时感觉的镜头变形控制的非常出色"
"1","前后均匀的配重"
"1","除了微距较好"
"1","的微距对焦速度也理想"
"1","成像效果佳"
"1","也将机身重量控制得比较合理"
"1","对焦以及快门时滞确实在同级别产品中出类拔萃"
"1","英寸万像素的超大屏幕"
"1","在比较暗的地方其对焦成功率仍然很高"
"1","给人不错的操作感受"
"1","所以对于画面噪点控制的相当不错"
"1","快速的自动对焦系统装配的是点人工智能自动对焦"
"1","而且对焦非常准确和迅速"
"1","像素较高达到"
"1","对焦干脆"
"1","对红色和绿色的饱和度还原的比较好"
"1","好在奥林巴斯的售后非常好"
"1","对焦速度十分快"
"1","至于防尘就不在话下了"
"1","对紫边的控制做的也不错"
"1","实际使用中感觉成像效果还是比较很不错的"
"1","迅速对焦"
"1","相对于同系列产品来说高性价比是三星的明显优势"
"1","理光那种流畅的瞬间对焦又再次回到了我的身边"
"1","手动变焦对焦环手感舒适"
"1","具有强大的视频拍摄能力"
"1","可以获得更高的信噪比和不错的影像质量"
"1","加上做工精良的光学取景器"
"1","但是在长焦端拍摄特写效果依旧显著"
"1","的内变焦镜头变焦噪音特别低"
"1","松下系列始终以做工精湛"
"1","错是十分先进成熟的物理防抖技术"
"1","设置参数多"
"1","这也让能有更出色的微距表现"
"1","能在光线不足的环境中拍摄出清晰的照片"
"1","这是一个相当实用的功能"
"1","视频拍摄流畅"
"1","延续了索尼数码相机较强的短片拍摄能力"
"1","长焦端画质不错"
"1","经过磨砂处理的全金属外壳令它拥有冷冰冰的细腻手感"
"1","但是它的磨砂金属机身和小巧的机身依然为用户带来了很好的手感"
"1","各部件的接缝十分细小"
"1","采用了专业的毫安锂电池"
"1","的操控十分流畅"
"1","这样在显示效果方面就细腻了很多"
"1","配有独创的除尘系统"
"1","的超级防抖功能"
"1","没有设计专门的电池手柄"
